31453,10519,4,20221103161501
24302,9033,5,20221103163400
85598,7054,5,20221103181441
81489,11097,5,20221104081235
106113,9338,5,20221104113759
46382,10548,5,20221104155458
89907,9608,5,20221105110841
56355,9235,5,20221105135110
47010,11075,5,20221106221514
86253,11624,5,20221108102025
65182,2056,5,20221108131750
44359,10882,5,20221108215409
27968,12079,5,20221109173950
111463,10802,5,20221109222349
45238,11075,5,20221110134137
45238,11075,5,20221110134158
45238,11075,5,20221110134219
71075,10126,5,20221110173640
19068,7684,5,20221110205209
84354,11500,5,20221111201429
84354,9978,5,20221111201836
84354,10802,5,20221111201959
30991,11882,5,20221112173858
76897,10519,5,20221113131653
76897,10519,5,20221113131800
101915,12103,4,20221113161523
115223,12026,5,20221115135310
50660,11882,5,20221115204821
50660,8525,5,20221115204950
116160,8525,5,20221115221057
116143,11624,5,20221116085310
101913,10548,5,20221116104215
101913,10773,5,20221116104338
101913,10306,5,20221116111151
90656,10519,5,20221116140323
90656,12561,5,20221116140546
90656,12561,5,20221116140602
50660,10306,5,20221116211252
115482,10480,5,20221116212209
118017,9971,5,20221117172318
112583,10684,5,20221117193346
8,10703,5,20221118083320
106659,10879,5,20221118175828
10782,12023,5,20221118183510
41394,10519,5,20221118190857
48600,8587,5,20221118195654
48600,8956,5,20221118195911
103081,11402,4,20221118211638
71,9587,5,20221119033330
81251,12030,5,20221119081643
81251,9779,5,20221119082149
17619,8525,5,20221119204113
117620,12643,5,20221120173933
46567,12130,5,20221121183334
99682,10879,5,20221122153746
69473,8502,5,20221122175630
17903,10672,5,20221123115354
118968,12939,5,20221123121021
80371,10879,5,20221123154106
96266,12241,5,20221123191014
96266,12561,5,20221123191212
89288,7077,5,20221123230532
84020,11617,5,20221124193151
84020,11617,5,20221124194217
17903,10802,5,20221124201547
117059,10802,5,20221125224103
119318,11075,5,20221126172810
119318,12835,5,20221126172940
50205,3294,5,20221127081836
106891,12960,4,20221127210157
13708,12807,5,20221128114748
13708,12807,5,20221128114918
52109,11691,5,20221128142438
30893,7683,5,20221128163525
117969,12124,5,20221129111815
30220,11142,4,20221129121333
102635,1651,5,20221129132908
62018,9235,4,20221129151820
62018,10265,4,20221129152030
62018,7779,4,20221129152234
62018,11521,4,20221129152307
62085,10802,5,20221129204352
51423,12643,5,20221130103239
117059,10802,5,20221130113751
106857,10882,5,20221130155623
92871,8728,5,20221201141113
34014,12956,5,20221201172041
58443,11075,5,20221201173540
74583,13099,5,20221201212722
53692,5282,5,20221201214357
62654,11614,4,20221202023220
77647,10802,4,20221202121442
75912,8500,5,20221202134312
117969,12124,5,20221202162946
81770,13513,5,20221202230943
3531,1251,4,20221203151328
114705,10682,5,20221203162358
114705,12960,5,20221203163210
99151,10781,5,20221203180041
51423,10796,5,20221203203326
30893,5216,5,20221203224300
76227,12116,5,20221204072726
111178,1651,4,20221204234957
122243,14099,4,20221205075744
48862,9971,5,20221205102456
51587,2146,5,20221205142704
97323,12174,5,20221206011154
115824,10343,5,20221206115648
52515,11075,5,20221206143506
52515,11075,5,20221206143543
52515,11075,5,20221206143615
19548,11882,4,20221206200115
60159,10162,5,20221206205042
41769,11075,5,20221206212939
103908,13973,5,20221207190748
58983,10882,5,20221208174240
125765,9329,5,20221208191838
105488,11617,5,20221208193909
88742,7054,5,20221208210518
121314,13635,5,20221208212454
125186,10802,5,20221208221400
73457,13730,5,20221208234326
122078,13732,5,20221209140835
122078,13649,5,20221209141121
122078,13730,5,20221209141356
26943,11882,5,20221209184158
51449,13635,5,20221211124203
51449,12288,5,20221211124347
51449,12288,5,20221211124433
15970,14205,5,20221212023746
18525,9163,4,20221212212831
17462,10802,5,20221213021747
37738,12229,5,20221213203250
95049,12229,5,20221214074749
56863,10123,3,20221214094619
85952,13730,5,20221214104758
38049,14099,5,20221214202336
90615,12248,5,20221214204406
45238,14099,5,20221216120414
8421,14628,5,20221216200849
8421,14628,5,20221216201133
124763,1191,3,20221216232419
124763,1191,4,20221216232503
59250,13841,5,20221217011344
128074,12115,3,20221217195501
100414,14468,5,20221218182252
101987,13449,3,20221219093337
4504,7077,5,20221219122040
113842,12835,5,20221219135345
6242,14612,5,20221219182956
43108,8525,5,20221219193500
86760,14568,5,20221221103227
84310,7506,3,20221222105557
126691,12835,5,20221223083847
102854,12103,5,20221224121926
89123,11819,5,20221224175813
108552,14755,5,20221224222127
108552,14755,5,20221224222215
131226,12124,5,20221225132720
128960,12229,4,20221225234616
128960,12229,4,20221225234918
21042,14684,4,20221226133357
21042,14688,4,20221226133658
17079,7507,5,20221226200040
17079,7519,5,20221226200643
45238,11617,5,20221227211703
101819,14911,5,20221228144638
132137,13205,4,20221228193500
130696,9971,5,20221228205434
10560,14353,5,20221228205545
131353,14099,5,20221229205357
124198,14353,5,20221230124201
67114,5893,5,20221231113226
124934,2137,4,20221231233503
99634,7054,5,20230101100446
15495,10684,5,20230102151241
89955,11624,5,20230102163555
127710,1191,5,20230103013750
127710,1170,5,20230103013842
16651,10802,5,20230103132835
117371,10693,5,20230103213711
17880,15147,5,20230104155149
125021,14568,5,20230105164720
136256,11521,5,20230105201808
89955,15139,5,20230106095713
69041,13730,5,20230106211041
118426,9960,5,20230107103437
138887,5893,5,20230107113756
108972,15147,1,20230109220258
15495,11011,1,20230112075940
51423,9587,5,20230112132723
30893,10780,5,20230112162015
135975,13635,5,20230112195733
140846,9971,5,20230112230056
130696,9971,5,20230114001731
45839,12658,5,20230114163625
141786,15280,5,20230114204102
129248,7872,5,20230114221729
117657,12484,5,20230115212957
99634,10684,5,20230117003216
99634,10684,5,20230117003301
136113,10410,5,20230117090240
87401,9587,4,20230117090520
136113,14545,5,20230117213140
128319,9088,4,20230118073845
34796,14608,5,20230118124412
136113,14029,5,20230118151352
136113,14029,5,20230118151439
136113,13764,5,20230118152207
136113,12952,5,20230118152648
136113,9291,1,20230119174415
139964,15453,4,20230120000808
18622,15384,5,20230120142801
135975,13635,5,20230121210845
10178,10879,5,20230123211859
51423,9587,5,20230127130531
136524,9971,5,20230127131040
103692,1250,5,20230127140426
51945,15438,5,20230127161500
81251,15641,5,20230127201330
143476,15488,3,20230127215712
128180,12954,5,20230127223039
146171,13635,5,20230128154915
83750,11624,5,20230128185115
136524,15624,5,20230130133449
126525,15536,5,20230131182658
143477,1262,4,20230131205917
108551,14408,5,20230131212820
146525,7683,5,20230131212909
146525,7684,5,20230201084026
129625,13207,5,20230201121736
49503,13730,5,20230201143236
146525,13227,5,20230201222235
73430,11624,5,20230202132630
92871,15422,5,20230202135410
92871,10802,5,20230202135527
23819,15716,5,20230202185830
23819,11907,5,20230202190009
2254,15601,5,20230202194245
2254,4753,5,20230202194527
36800,10280,5,20230204154352
143477,13730,5,20230204162813
117135,7477,5,20230204170346
87401,15790,5,20230206063544
111200,2642,5,20230207191227
149895,2146,5,20230208154442
76736,15530,5,20230208155919
76736,15530,5,20230208160016
45597,16269,5,20230208221136
101693,15790,5,20230208235608
143662,14117,5,20230209033112
150047,2056,5,20230209163032
146171,15453,5,20230209192640
150621,2056,5,20230209214310
147829,15790,5,20230209232957
150902,10280,5,20230210105301
36882,5038,5,20230210124817
36882,15529,5,20230210125328
89907,9960,5,20230210190647
145053,15536,5,20230210223608
148050,15873,5,20230210233849
148050,15873,5,20230210233949
148050,15500,5,20230210234044
148050,15500,5,20230211000142
151690,15323,5,20230212094537
151690,8525,5,20230212094632
138357,15453,5,20230212143205
36882,15438,5,20230213184252
86873,14640,5,20230214134915
152085,15453,5,20230214183555
152234,14259,5,20230214212555
154246,5038,5,20230215205257
138417,15390,5,20230216093154
8409,15453,5,20230216140101
86873,16211,5,20230216141001
152747,15790,5,20230216145015
92847,15624,5,20230216161507
36882,15852,4,20230217093122
145839,15889,5,20230217111542
146067,16562,5,20230217193928
52797,16011,5,20230217224116
152858,15577,4,20230220095840
135975,16065,5,20230220141201
8,15641,5,20230220144231
141195,10684,4,20230220152506
150047,15535,5,20230221155001
150047,15556,5,20230221155123
12581,15536,5,20230221155658
107019,9033,5,20230221173911
60672,15644,5,20230222133210
60672,17103,5,20230222133240
12837,15390,5,20230222153903
145828,14743,5,20230222160032
27522,1651,5,20230222162832
144004,13689,5,20230222185119
153129,16065,5,20230222192359
151541,9971,5,20230222221621
156514,8502,5,20230223080442
155289,7779,5,20230223090303
66633,13730,5,20230223114623
54171,12559,5,20230223170417
54171,12559,5,20230223170530
54171,15790,5,20230223212942
70081,10802,4,20230224051522
111122,1251,5,20230224115753
148044,16009,5,20230224193641
30893,17529,5,20230224223943
62654,9608,5,20230224232359
155289,15536,5,20230225185945
151541,16488,5,20230226071056
40347,10265,5,20230226105911
154904,7872,5,20230226122802
37738,16775,4,20230226141804
130146,1743,5,20230226233422
22859,15790,5,20230227074444
44417,15790,5,20230227121145
141115,15768,5,20230227121606
27433,12559,4,20230228073239
152828,1651,5,20230228170714
135975,7779,5,20230228183240
13684,14743,3,20230302154000
62419,15577,5,20230302204228
156800,17233,5,20230303152150
60672,7684,5,20230303153355
56398,17232,5,20230303213602
56398,17233,5,20230303214035
140481,16413,5,20230304121827
5033,15852,1,20230304123315
44359,15852,5,20230304154323
89955,13911,5,20230304165225
89955,13684,5,20230304165255
89955,15593,5,20230304165626
89955,15386,5,20230304165712
110973,16285,5,20230304181324
50794,16010,5,20230304192509
150163,16810,5,20230304210459
100803,15453,5,20230304213622
100803,15453,5,20230304213637
67114,17118,5,20230304223722
64183,17436,4,20230305043030
64183,17436,4,20230305043155
146892,8039,5,20230305135344
148646,15500,5,20230305142355
51945,16775,5,20230305231416
84775,15453,5,20230306010942
84775,15641,5,20230306011156
82404,7507,5,20230306094300
7423,15928,5,20230306181400
35337,16211,5,20230306201443
7423,15453,5,20230306220220
6,10691,5,20230306221816
119028,16810,5,20230307004303
119028,13076,4,20230307093620
8,15641,5,20230307145852
130218,17632,5,20230307150019
56311,9033,5,20230307181100
27433,15530,5,20230307183016
1230,11691,5,20230307203743
77618,16155,5,20230307220802
11216,15641,5,20230307223827
149951,15624,4,20230308111110
42482,13730,5,20230308112543
156650,16211,4,20230308142125
40347,2355,5,20230308143552
101913,7786,5,20230308161327
115494,16488,5,20230308180725
115494,16488,5,20230308180845
115494,16488,5,20230308180923
22528,17232,5,20230308182036
61682,16211,5,20230308210742
61682,7786,5,20230308210951
126407,12109,5,20230309081247
157665,16065,4,20230309085232
51423,9587,5,20230309101727
152989,7684,5,20230309104042
12924,16211,5,20230309134819
12924,15536,5,20230309134952
22325,5893,5,20230309144756
61682,2146,5,20230309163924
30466,16275,5,20230309194656
30466,16488,5,20230309194718
161797,18058,5,20230309234836
137974,18261,5,20230310065218
132562,12559,5,20230310093048
132610,16321,1,20230310114528
22325,12960,5,20230310170425
22325,12960,5,20230310170530
126048,7684,5,20230310211004
157420,9870,5,20230310224659
162764,12960,5,20230310231648
39620,17053,5,20230310235247
39620,17053,5,20230310235327
162091,9971,5,20230311012431
74704,16810,5,20230311084744
74704,17576,5,20230311084906
152388,10265,5,20230311155657
152388,2355,5,20230311160337
75604,3413,5,20230312094244
110973,12103,5,20230312105241
160654,12939,3,20230312194019
44429,18570,5,20230313222218
44429,15390,5,20230313222305
126044,15529,4,20230313232151
126124,16211,5,20230314090118
138044,14743,1,20230314090405
128662,18260,5,20230314141542
128662,18261,5,20230314141637
154638,15790,5,20230314163847
48933,15790,5,20230314190508
162581,18565,5,20230314205124
158626,15641,5,20230315102927
135975,7779,5,20230315104950
137974,15556,5,20230315141236
136658,1651,5,20230315153215
94716,17303,5,20230315202302
22325,15510,5,20230315223437
3989,16010,5,20230315224930
32912,18318,5,20230316100357
32912,18317,5,20230316100604
10560,18261,5,20230316104358
76493,17303,5,20230316151710
156996,10280,5,20230316152405
156996,10280,5,20230316153051
146676,17529,5,20230316160406
146676,17529,5,20230316160441
165921,1651,5,20230316193527
165921,17108,5,20230316193643
148993,15453,5,20230316202558
128482,18261,5,20230317093941
128482,18260,5,20230317094050
30333,18571,5,20230317100502
146224,18209,5,20230317113602
165105,18261,4,20230317143546
118742,18068,5,20230317144633
165025,2146,5,20230317153947
148646,17814,5,20230317182226
20772,17053,5,20230317195128
20772,17053,5,20230317195209
106891,18872,5,20230318000844
154638,7786,5,20230318005153
89288,16011,5,20230318082219
164994,18507,5,20230318092810
165073,17436,5,20230318095814
165073,17436,5,20230318100012
166119,16211,5,20230318111759
157444,15641,5,20230319103901
48072,16089,5,20230319112821
155471,15790,5,20230319131733
146676,17490,5,20230319173038
144004,16211,5,20230319192613
144004,15536,5,20230319192721
144004,13689,5,20230319201915
22708,17228,5,20230319232645
138007,14550,5,20230320153914
167995,8502,5,20230321143236
81251,18022,5,20230321150212
81251,10552,5,20230321150537
165921,1651,5,20230321200130
2016,10729,5,20230321200939
167793,18924,5,20230321204506
155993,18571,5,20230321225614
155993,16269,5,20230321225746
128607,18068,5,20230322151139
128607,18068,5,20230322151350
33216,2330,5,20230322170201
164244,15641,5,20230322173339
164244,18620,5,20230322173427
3171,16810,4,20230323033155
119028,16775,4,20230323102735
119028,16293,4,20230323102843
92612,18455,5,20230323164057
26378,7786,5,20230323164119
45902,12960,5,20230323195347
144389,17303,4,20230323210031
144389,13906,4,20230323210442
141668,18600,5,20230323212023
88221,2146,5,20230324103146
168214,18910,5,20230324140946
151541,18872,5,20230324143940
84470,18872,4,20230324171833
167815,18916,5,20230324234838
45902,18600,5,20230325102627
155921,9971,4,20230325104243
26943,17814,5,20230325113104
48540,18068,5,20230325170202
168359,13684,5,20230325182402
168359,13079,5,20230325182449
12837,18068,5,20230325214722
155723,18872,5,20230326193250
163125,15790,5,20230326230302
13155,7477,5,20230327100135
144389,4009,3,20230327112918
144389,12760,4,20230327113157
101384,15509,5,20230327122030
101384,18356,4,20230327122135
153426,10879,4,20230327130133
152712,15852,5,20230327142216
3171,15497,5,20230328012638
86873,17529,5,20230328102428
162182,15527,5,20230328110721
168119,16215,5,20230328183120
168119,18571,5,20230328183224
170640,16211,5,20230328183412
144004,15536,5,20230328190031
144004,15536,5,20230328190045
144389,15790,4,20230328202636
39849,16010,5,20230328211936
98777,12103,5,20230328220003
101913,135,5,20230329010522
170807,16011,5,20230329134206
136252,19406,5,20230329145212
159844,17814,5,20230329152908
8851,17814,4,20230329192521
8851,17814,4,20230329192602
170456,18209,5,20230329192949
144257,19092,5,20230329213736
144257,19092,5,20230329213900
165921,18565,5,20230330005133
165921,14348,5,20230330005536
169380,15643,5,20230330113043
78924,15509,5,20230331075150
39849,15928,4,20230331104026
86497,15453,5,20230331122619
45819,18872,5,20230331145928
45819,15641,5,20230331150058
45819,17303,5,20230331150247
45819,17303,5,20230331150653
45907,18068,5,20230331170455
168806,10126,5,20230331174947
172976,18872,5,20230331203442
35337,19006,5,20230331205631
143009,3566,5,20230331211143
171805,19405,5,20230331232424
137974,2146,5,20230401170817
173283,18508,5,20230401223209
104753,17103,5,20230402113559
104753,16065,5,20230402113633
153227,16011,5,20230402141552
153227,18872,5,20230402141947
162044,17529,1,20230402153304
159381,18068,4,20230402211354
167803,18920,5,20230402235346
167803,18920,5,20230402235431
165921,18649,5,20230403040647
165921,18649,5,20230403040728
163863,7684,5,20230403094233
30700,16011,1,20230403135920
30700,16010,1,20230403135935
170807,15768,5,20230403141500
152858,16739,5,20230403142247
35337,19405,5,20230403200926
132562,12559,5,20230403203136
114483,17626,5,20230403220040
114483,15852,5,20230403220321
172134,15139,5,20230403230831
172134,13689,5,20230403230936
172134,13689,5,20230403231011
172134,18345,5,20230403231131
119028,17814,5,20230403231433
167803,18878,5,20230403233840
171098,15777,5,20230404075121
167095,15536,5,20230404091535
17462,16810,5,20230404101754
17462,15641,5,20230404102001
17462,15641,5,20230404102033
74704,12960,5,20230404203641
150189,17303,5,20230404204930
51423,18509,5,20230404210226
152364,17959,5,20230404220837
148646,17814,5,20230405011525
146224,18379,4,20230405123044
175271,11907,5,20230405164030
93120,19006,5,20230405174553
150604,19405,5,20230405194426
158588,19004,5,20230406080325
170807,18878,5,20230406100854
175490,17626,5,20230406122424
78879,17656,5,20230406160325
176061,8575,5,20230406162111
175919,18872,5,20230406170118
162043,18837,5,20230406190503
156901,18649,5,20230406192435
156901,18649,5,20230406192520
137498,17303,5,20230406200509
137498,18209,5,20230406200535
175155,18872,5,20230407101130
108604,8500,5,20230407105617
131146,19849,5,20230407185939
174940,8523,5,20230407210433
83944,18346,5,20230407211510
156901,12939,5,20230407233759
78666,5893,5,20230408002732
78666,8333,1,20230408003221
39620,16413,5,20230408104909
56797,15928,5,20230408125403
56797,16214,5,20230408125626
175820,18954,5,20230408161155
175820,19350,5,20230408162302
177097,2146,5,20230409072024
40347,16011,5,20230409084929
158199,17303,4,20230409115517
158199,17303,5,20230409115641
84470,13051,4,20230409232007
84470,1651,4,20230409232406
48317,15790,5,20230410085810
17995,17303,5,20230410214740
146224,17490,5,20230411093931
77621,18854,5,20230411094532
60183,17312,5,20230411134458
30893,13906,5,20230411142635
144389,19407,5,20230411165707
81918,18872,5,20230411205927
81918,18872,5,20230411205950
139399,10738,5,20230412102810
30893,10768,5,20230412102850
44572,15510,5,20230412103928
179686,18872,5,20230412125524
141377,15532,5,20230412140728
152828,18872,5,20230412151154
30893,7786,4,20230412152400
179164,17728,5,20230412155439
178863,18045,5,20230412161009
144389,15488,5,20230412171015
144389,15768,5,20230412171205
177439,18910,5,20230412171206
178177,19004,5,20230412173946
89955,15557,5,20230412174150
179326,17728,5,20230412192442
106692,18298,5,20230412232621
106692,16488,5,20230412232728
85258,17303,5,20230413130306
144389,17303,5,20230413135131
175018,20154,5,20230413153156
172140,15881,5,20230413171838
89955,15556,5,20230413180357
179145,17728,5,20230413215110
179178,17728,5,20230413224809
153066,5893,5,20230414033236
83944,18346,5,20230414065827
173790,19303,5,20230414080740
155723,15536,5,20230414111230
125148,17959,5,20230414131102
117127,17529,4,20230414203718
143302,19898,5,20230414210224
180337,18379,5,20230415182126
179323,9586,5,20230415205237
179323,17728,5,20230415211519
177641,8956,5,20230416195719
77647,15641,5,20230416210122
180692,18068,5,20230417153316
180692,18068,5,20230417153648
68214,17529,5,20230417213549
151541,19615,5,20230417220129
182487,18294,5,20230418132015
45902,11919,5,20230418142012
9330,20265,5,20230418163717
181555,13922,4,20230418175934
161243,17303,5,20230418202239
161243,17303,5,20230418202320
175094,18872,5,20230418212215
80182,15453,5,20230419065300
80182,16775,5,20230419065432
178491,5893,5,20230419090333
22584,7077,5,20230419115855
144389,19405,5,20230419152101
171574,8709,5,20230419162705
173848,19405,5,20230419164445
174733,19006,5,20230419172205
174733,20229,5,20230419173050
174259,17959,5,20230419174631
174259,17959,5,20230419174714
68214,17303,5,20230419183126
174940,20234,5,20230419184515
174940,19971,4,20230419184807
172140,16215,5,20230419213646
175094,17303,5,20230419221929
14295,20231,4,20230420121201
73872,17414,5,20230420121851
49870,18872,5,20230420164910
17995,17303,5,20230420204202
176568,15453,5,20230421000553
89955,17303,5,20230421175105
177097,16311,5,20230422112038
77647,17303,5,20230422112430
77647,17303,5,20230422112559
161370,17626,5,20230422184421
182833,20265,5,20230422232009
182833,18872,5,20230422232116
180257,7786,5,20230423001425
180328,18872,5,20230423115144
130218,12952,5,20230423115800
130218,20013,5,20230423120001
88221,16211,4,20230424201851
108242,17303,5,20230425122842
103374,18872,5,20230425204515
103374,19615,5,20230425204801
103374,19615,5,20230425205003
55933,16215,5,20230425211212
81770,2355,5,20230425213206
144549,19405,5,20230426075032
108729,18872,5,20230426081430
101915,19849,4,20230426162910
166178,2842,5,20230426191709
180257,7786,5,20230426193030
89955,19971,5,20230426202928
89955,19882,5,20230426203005
97968,15556,5,20230426203914
62796,18872,5,20230426211541
62796,20234,5,20230426211701
163834,10400,5,20230426225952
176754,14259,5,20230427135752
143510,10399,5,20230427174552
185055,1373,5,20230427233948
77799,19613,5,20230428111230
135315,17303,5,20230428121742
146729,18872,5,20230428140333
62796,20215,5,20230428155611
183949,20978,5,20230428192800
156870,17099,5,20230428210932
156870,16290,5,20230428211716
156870,16536,5,20230428212022
30893,10126,5,20230428223451
51087,20265,4,20230429084156
185687,18872,5,20230429124854
185552,19004,4,20230429224602
56863,15453,4,20230430000408
6,20978,5,20230430034148
154132,17303,5,20230501003119
146728,15532,5,20230501094417
126932,13689,4,20230502102200
19997,20265,5,20230502131318
144549,19969,5,20230502153634
144549,19898,5,20230502153724
30893,17103,5,20230502155758
89955,18831,5,20230502162226
77573,20928,5,20230502184047
117657,16486,5,20230503001300
157911,17814,5,20230503103917
182818,18129,5,20230503104721
33750,15527,5,20230503110104
51423,17303,5,20230503112725
51423,16484,4,20230503112907
51423,16484,4,20230503112920
51423,16484,4,20230503112943
105864,15536,5,20230503170605
126932,20069,5,20230503202941
56761,17303,4,20230503222012
99634,16011,5,20230503231746
39812,16568,5,20230504144538
139266,1651,5,20230504183816
178125,20857,5,20230504185335
176956,19898,5,20230504211141
183836,21504,5,20230504211654
34796,18356,5,20230505101520
62796,20154,5,20230506152854
8,10111,5,20230507104620
171574,15509,5,20230507224748
186694,17303,5,20230508084414
186361,21341,5,20230508183238
30893,20978,5,20230509173751
183836,15453,5,20230509191215
177751,19849,3,20230509194558
177751,19849,3,20230509194733
44639,17108,4,20230510151523
44639,15488,4,20230510151602
123783,10882,5,20230510170112
89955,20148,5,20230510180940
104485,17303,5,20230510191816
18681,17303,5,20230510232439
176405,21182,5,20230511093900
175064,19439,5,20230511135112
90028,22093,5,20230511135528
170978,20570,2,20230511182925
21514,21179,5,20230511200625
97872,18872,5,20230511204354
155880,7077,5,20230512132956
167043,20086,5,20230512150214
181977,22249,5,20230512220711
103374,18872,5,20230513103503
79610,19584,5,20230513153011
188585,20978,5,20230513154841
44359,21413,5,20230513161521
44359,19852,5,20230513161600
44359,19512,5,20230513161649
